,business_id,score,date,type,score_level,diffFromPrev,prevScore
2393,3800,100,20171103,routine,4,12.0,88.0
2394,3803,98,20160712,routine,4,,
2395,3803,100,20170725,routine,4,2.0,98.0
2396,3816,79,20151202,routine,2,,
2397,3816,67,20160728,routine,1,-12.0,79.0
2398,3816,67,20171128,routine,1,0.0,67.0
2399,3817,83,20150513,routine,2,,
2400,3817,74,20160407,routine,2,-9.0,83.0
2401,3817,71,20161005,routine,2,-3.0,74.0
2402,3817,88,20171129,routine,3,17.0,71.0
2403,3819,85,20150610,routine,2,,
2404,3819,87,20171031,routine,3,2.0,85.0
2405,3825,80,20151007,routine,2,,
2406,3825,87,20170717,routine,3,7.0,80.0
2407,3834,85,20150420,routine,2,,
2408,3834,100,20160328,routine,4,15.0,85.0
2409,3834,90,20170209,routine,3,-10.0,100.0
2410,3838,96,20150622,routine,4,,
2411,3838,72,20160805,routine,2,-24.0,96.0
2412,3839,90,20160107,routine,3,,
2413,3839,87,20160815,routine,3,-3.0,90.0
2414,3839,81,20170721,routine,2,-6.0,87.0
2415,3846,76,20150909,routine,2,,
2416,3850,76,20151117,routine,2,,
2417,3850,87,20161215,routine,3,11.0,76.0
2418,3850,87,20180131,routine,3,0.0,87.0
2419,3855,94,20151229,routine,4,,
2420,3855,94,20171004,routine,4,0.0,94.0
2421,3858,83,20150520,routine,2,,
2422,3859,87,20160817,routine,3,,
2423,3859,90,20170328,routine,3,3.0,87.0
2424,3861,74,20160503,routine,2,,
2425,3861,89,20161025,routine,3,15.0,74.0
2426,3861,83,20171106,routine,2,-6.0,89.0
2427,3862,77,20150304,routine,2,,
2428,3862,75,20160712,routine,2,-2.0,77.0
2429,3862,66,20170104,routine,1,-9.0,75.0
2430,3862,73,20170905,routine,2,7.0,66.0
2431,3864,87,20150311,routine,3,,
2432,3864,80,20170918,routine,2,-7.0,87.0
2433,3867,79,20150624,routine,2,,
2434,3867,98,20150922,routine,4,19.0,79.0
2435,3867,81,20180213,routine,2,-17.0,98.0
2436,3868,91,20150318,routine,4,,
2437,3868,96,20160308,routine,4,5.0,91.0
2438,3868,87,20170711,routine,3,-9.0,96.0
2439,3869,94,20160127,routine,4,,
2440,3869,90,20160711,routine,3,-4.0,94.0
2441,3869,80,20170619,routine,2,-10.0,90.0
2442,3870,81,20151119,routine,2,,
2443,3870,79,20160608,routine,2,-2.0,81.0
2444,3870,82,20161129,routine,2,3.0,79.0
2445,3870,87,20170717,routine,3,5.0,82.0
2446,3870,90,20180105,routine,3,3.0,87.0
2447,3875,88,20150514,routine,3,,
2448,3875,65,20160706,routine,1,-23.0,88.0
2449,3875,84,20180124,routine,2,19.0,65.0
2450,3877,83,20160503,routine,2,,
2451,3877,79,20180104,routine,2,-4.0,83.0
2452,3881,76,20160511,routine,2,,
2453,3881,92,20180116,routine,4,16.0,76.0
2454,3885,83,20160616,routine,2,,
2455,3892,79,20170621,routine,2,,
2456,3895,62,20150818,routine,1,,
2457,3895,78,20160217,routine,2,16.0,62.0
2458,3895,78,20160729,routine,2,0.0,78.0
2459,3895,76,20170824,routine,2,-2.0,78.0
2460,3899,96,20150831,routine,4,,
2461,3902,94,20150302,routine,4,,
2462,3902,87,20151029,routine,3,-7.0,94.0
2463,3902,98,20160518,routine,4,11.0,87.0
2464,3902,94,20170911,routine,4,-4.0,98.0
2465,3910,81,20160621,routine,2,,
2466,3910,88,20170222,routine,3,7.0,81.0
2467,3920,88,20160516,routine,3,,
2468,3920,94,20170214,routine,4,6.0,88.0
2469,3920,94,20180119,routine,4,0.0,94.0
2470,3924,87,20160330,routine,3,,
2471,3924,82,20170620,routine,2,-5.0,87.0
2472,3926,92,20160304,routine,4,,
2473,3926,90,20161129,routine,3,-2.0,92.0
2474,3926,91,20171130,routine,4,1.0,90.0
2475,3929,96,20160608,routine,4,,
2476,3929,83,20170406,routine,2,-13.0,96.0
2477,3935,96,20150313,routine,4,,
2478,3935,98,20161230,routine,4,2.0,96.0
2479,3935,100,20170921,routine,4,2.0,98.0
2480,3936,94,20160405,routine,4,,
2481,3936,93,20170504,routine,4,-1.0,94.0
2482,3948,90,20160328,routine,3,,
2483,3948,94,20161005,routine,4,4.0,90.0
2484,3951,84,20160120,routine,2,,
2485,3951,87,20170419,routine,3,3.0,84.0
2486,3951,79,20170920,routine,2,-8.0,87.0
2487,3953,79,20150401,routine,2,,
2488,3953,79,20160816,routine,2,0.0,79.0
2489,3955,86,20160916,routine,3,,
2490,3959,100,20150603,routine,4,,
2491,3959,100,20170111,routine,4,0.0,100.0
2492,3960,96,20170215,routine,4,,
2493,3962,96,20170130,routine,4,,
2494,3963,76,20170203,routine,2,,
2495,3972,96,20170616,routine,4,,
2496,3982,92,20160824,routine,4,,
2497,3982,94,20170227,routine,4,2.0,92.0
2498,4025,81,20151103,routine,2,,
2499,4025,88,20170112,routine,3,7.0,81.0
2500,4037,86,20150707,routine,3,,
2501,4037,90,20170505,routine,3,4.0,86.0
2502,4056,100,20150520,routine,4,,
2503,4056,100,20160803,routine,4,0.0,100.0
2504,4056,100,20171113,routine,4,0.0,100.0
2505,4057,91,20160729,routine,4,,
2506,4057,94,20171107,routine,4,3.0,91.0
2507,4068,96,20160520,routine,4,,
2508,4068,92,20170719,routine,4,-4.0,96.0
2509,4071,83,20160428,routine,2,,
2510,4072,88,20160520,routine,3,,
2511,4072,94,20170707,routine,4,6.0,88.0
2512,4078,98,20160601,routine,4,,
2513,4078,96,20170822,routine,4,-2.0,98.0
2514,4085,98,20150722,routine,4,,
2515,4085,98,20160210,routine,4,0.0,98.0
2516,4085,98,20170224,routine,4,0.0,98.0
2517,4108,100,20150603,routine,4,,
2518,4108,92,20170111,routine,4,-8.0,100.0
2519,4145,94,20160705,routine,4,,
2520,4145,94,20171228,routine,4,0.0,94.0
2521,4152,87,20170130,routine,3,,
2522,4158,94,20160418,routine,4,,
2523,4158,94,20161018,routine,4,0.0,94.0
2524,4158,94,20171019,routine,4,0.0,94.0
2525,4171,100,20150427,routine,4,,
2526,4171,85,20171030,routine,2,-15.0,100.0
2527,4184,96,20160524,routine,4,,
2528,4184,96,20161122,routine,4,0.0,96.0
2529,4184,92,20171108,routine,4,-4.0,96.0
2530,4209,98,20160330,routine,4,,
2531,4209,98,20170410,routine,4,0.0,98.0
2532,4249,92,20160304,routine,4,,
2533,4249,90,20171130,routine,3,-2.0,92.0
2534,4323,86,20150519,routine,3,,
2535,4323,88,20161003,routine,3,2.0,86.0
2536,4323,94,20170911,routine,4,6.0,88.0
2537,4335,87,20150507,routine,3,,
2538,4335,82,20171026,routine,2,-5.0,87.0
2539,4372,100,20160226,routine,4,,
2540,4400,96,20150827,routine,4,,
2541,4400,96,20170913,routine,4,0.0,96.0
2542,4412,100,20151117,routine,4,,
2543,4412,92,20161220,routine,4,-8.0,100.0
2544,4416,96,20160622,routine,4,,
2545,4416,94,20171012,routine,4,-2.0,96.0
2546,4421,94,20160330,routine,4,,
2547,4421,89,20160817,routine,3,-5.0,94.0
2548,4421,88,20170921,routine,3,-1.0,89.0
2549,4424,100,20150504,routine,4,,
2550,4424,94,20171204,routine,4,-6.0,100.0
2551,4425,94,20160504,routine,4,,
2552,4425,94,20161028,routine,4,0.0,94.0
2553,4425,94,20171129,routine,4,0.0,94.0
2554,4434,100,20151109,routine,4,,
2555,4434,96,20160608,routine,4,-4.0,100.0
2556,4434,89,20171108,routine,3,-7.0,96.0
2557,4438,100,20160823,routine,4,,
2558,4438,100,20170221,routine,4,0.0,100.0
2559,4438,100,20180126,routine,4,0.0,100.0
2560,4449,86,20160106,routine,3,,
2561,4449,88,20160628,routine,3,2.0,86.0
2562,4449,80,20161215,routine,2,-8.0,88.0
2563,4449,83,20171218,routine,2,3.0,80.0
2564,4465,90,20151104,routine,3,,
2565,4465,92,20160727,routine,4,2.0,90.0
2566,4465,90,20170810,routine,3,-2.0,92.0
2567,4465,94,20180212,routine,4,4.0,90.0
2568,4469,94,20150908,routine,4,,
2569,4469,92,20160722,routine,4,-2.0,94.0
2570,4469,94,20170927,routine,4,2.0,92.0
2571,4474,100,20150601,routine,4,,
2572,4474,96,20160912,routine,4,-4.0,100.0
2573,4474,96,20171011,routine,4,0.0,96.0
2574,4475,100,20160502,routine,4,,
2575,4475,100,20161129,routine,4,0.0,100.0
2576,4476,96,20160307,routine,4,,
2577,4476,96,20170501,routine,4,0.0,96.0
2578,4476,100,20170801,routine,4,4.0,96.0
2579,4478,100,20161024,routine,4,,
2580,4478,100,20171206,routine,4,0.0,100.0
2581,4479,85,20150901,routine,2,,
2582,4479,92,20170105,routine,4,7.0,85.0
2583,4479,82,20180201,routine,2,-10.0,92.0
2584,4480,100,20160226,routine,4,,
2585,4480,100,20161205,routine,4,0.0,100.0
2586,4480,98,20171114,routine,4,-2.0,100.0
2587,4481,94,20150622,routine,4,,
2588,4481,100,20160816,routine,4,6.0,94.0
2589,4481,93,20180118,routine,4,-7.0,100.0
2590,4483,94,20160208,routine,4,,
2591,4483,92,20160920,routine,4,-2.0,94.0
2592,4483,90,20171201,routine,3,-2.0,92.0
2593,4492,90,20160627,routine,3,,
2594,4492,94,20170505,routine,4,4.0,90.0
2595,4495,100,20160209,routine,4,,
2596,4495,100,20170707,routine,4,0.0,100.0
2597,4500,83,20150428,routine,2,,
2598,4500,92,20150916,routine,4,9.0,83.0
2599,4500,85,20170907,routine,2,-7.0,92.0
2600,4502,77,20160524,routine,2,,
2601,4502,82,20161102,routine,2,5.0,77.0
2602,4502,77,20170413,routine,2,-5.0,82.0
2603,4509,96,20150420,routine,4,,
2604,4509,90,20160510,routine,3,-6.0,96.0
2605,4509,89,20170209,routine,3,-1.0,90.0
2606,4512,98,20150603,routine,4,,
2607,4512,94,20170905,routine,4,-4.0,98.0
2608,4519,96,20160509,routine,4,,
2609,4519,96,20160901,routine,4,0.0,96.0
2610,4519,96,20170922,routine,4,0.0,96.0
2611,4531,83,20151105,routine,2,,
2612,4531,85,20170724,routine,2,2.0,83.0
2613,4533,91,20151104,routine,4,,
2614,4533,90,20161220,routine,3,-1.0,91.0
2615,4533,79,20170801,routine,2,-11.0,90.0
2616,4535,91,20150422,routine,4,,
2617,4535,94,20160526,routine,4,3.0,91.0
2618,4535,96,20180130,routine,4,2.0,94.0
2619,4538,96,20160422,routine,4,,
2620,4538,90,20161004,routine,3,-6.0,96.0
2621,4538,94,20170911,routine,4,4.0,90.0
2622,4539,96,20160602,routine,4,,
2623,4539,92,20171101,routine,4,-4.0,96.0
2624,4542,94,20160603,routine,4,,
2625,4542,91,20171206,routine,4,-3.0,94.0
2626,4544,86,20150713,routine,3,,
2627,4544,94,20160607,routine,4,8.0,86.0
2628,4544,94,20170103,routine,4,0.0,94.0
2629,4544,96,20171016,routine,4,2.0,94.0
2630,4548,98,20160421,routine,4,,
2631,4548,94,20161025,routine,4,-4.0,98.0
2632,4548,92,20170814,routine,4,-2.0,94.0
2633,4548,96,20180213,routine,4,4.0,92.0
2634,4553,92,20160926,routine,4,,
2635,4553,92,20171003,routine,4,0.0,92.0
2636,4555,92,20160414,routine,4,,
2637,4555,94,20171128,routine,4,2.0,92.0
2638,4558,94,20150624,routine,4,,
2639,4558,89,20160620,routine,3,-5.0,94.0
2640,4558,88,20170803,routine,3,-1.0,89.0
2641,4558,86,20180212,routine,3,-2.0,88.0
2642,4559,92,20151006,routine,4,,
2643,4584,92,20150923,routine,4,,
2644,4584,96,20160405,routine,4,4.0,92.0
2645,4584,98,20160913,routine,4,2.0,96.0
2646,4584,94,20170330,routine,4,-4.0,98.0
2647,4584,98,20170926,routine,4,4.0,94.0
2648,4586,94,20150526,routine,4,,
2649,4586,92,20160720,routine,4,-2.0,94.0
2650,4586,96,20161220,routine,4,4.0,92.0
2651,4586,82,20171116,routine,2,-14.0,96.0
2652,4588,81,20150414,routine,2,,
2653,4588,79,20170131,routine,2,-2.0,81.0
2654,4590,80,20160307,routine,2,,
2655,4590,82,20160715,routine,2,2.0,80.0
2656,4590,87,20170420,routine,3,5.0,82.0
2657,4592,92,20151221,routine,4,,
2658,4592,94,20160907,routine,4,2.0,92.0
2659,4592,94,20170913,routine,4,0.0,94.0
2660,4593,100,20150612,routine,4,,
2661,4593,98,20160622,routine,4,-2.0,100.0
2662,4593,96,20170913,routine,4,-2.0,98.0
2663,4594,92,20150220,routine,4,,
2664,4594,94,20151102,routine,4,2.0,92.0
2665,4594,90,20170120,routine,3,-4.0,94.0
2666,4598,90,20170124,routine,3,,
2667,4607,72,20150804,routine,2,,
2668,4607,69,20160316,routine,1,-3.0,72.0
2669,4607,84,20170228,routine,2,15.0,69.0
2670,4607,85,20171108,routine,2,1.0,84.0
2671,4608,92,20151103,routine,4,,
2672,4608,92,20161212,routine,4,0.0,92.0
2673,4608,94,20170801,routine,4,2.0,92.0
2674,4610,92,20150420,routine,4,,
2675,4610,94,20160428,routine,4,2.0,92.0
2676,4610,96,20170530,routine,4,2.0,94.0
2677,4614,70,20150505,routine,1,,
2678,4614,70,20160419,routine,1,0.0,70.0
2679,4614,75,20160816,routine,2,5.0,70.0
2680,4614,75,20171129,routine,2,0.0,75.0
2681,4618,100,20150401,routine,4,,
2682,4618,100,20160815,routine,4,0.0,100.0
2683,4618,100,20170703,routine,4,0.0,100.0
2684,4620,90,20160822,routine,3,,
2685,4620,90,20171004,routine,3,0.0,90.0
2686,4621,77,20150616,routine,2,,
2687,4621,73,20160627,routine,2,-4.0,77.0
2688,4621,72,20170628,routine,2,-1.0,73.0
2689,4622,82,20150505,routine,2,,
2690,4622,80,20160503,routine,2,-2.0,82.0
2691,4622,82,20160921,routine,2,2.0,80.0
2692,4622,86,20171115,routine,3,4.0,82.0
2693,4623,84,20150226,routine,2,,
2694,4623,89,20160502,routine,3,5.0,84.0
2695,4623,100,20180201,routine,4,11.0,89.0
2696,4627,87,20160630,routine,3,,
2697,4630,100,20150305,routine,4,,
2698,4630,98,20160527,routine,4,-2.0,100.0
2699,4630,96,20170304,routine,4,-2.0,98.0
2700,4634,100,20151007,routine,4,,
2701,4634,98,20170213,routine,4,-2.0,100.0
2702,4634,100,20171102,routine,4,2.0,98.0
2703,4636,100,20150507,routine,4,,
2704,4636,96,20160405,routine,4,-4.0,100.0
2705,4636,94,20161214,routine,4,-2.0,96.0
2706,4636,92,20170712,routine,4,-2.0,94.0
2707,4638,88,20160801,routine,3,,
2708,4638,100,20180201,routine,4,12.0,88.0
2709,4643,67,20160512,routine,1,,
2710,4643,83,20180109,routine,2,16.0,67.0
2711,4650,93,20150312,routine,4,,
2712,4650,96,20160527,routine,4,3.0,93.0
2713,4654,90,20150330,routine,3,,
2714,4654,88,20151218,routine,3,-2.0,90.0
2715,4654,82,20160617,routine,2,-6.0,88.0
2716,4654,80,20170425,routine,2,-2.0,82.0
2717,4656,94,20160411,routine,4,,
2718,4656,96,20161011,routine,4,2.0,94.0
2719,4656,96,20171011,routine,4,0.0,96.0
2720,4665,88,20150423,routine,3,,
2721,4665,94,20160524,routine,4,6.0,88.0
2722,4665,94,20161220,routine,4,0.0,94.0
2723,4665,96,20171016,routine,4,2.0,94.0
2724,4667,96,20160602,routine,4,,
2725,4667,100,20171206,routine,4,4.0,96.0
2726,4668,100,20160727,routine,4,,
2727,4668,100,20180126,routine,4,0.0,100.0
2728,4670,72,20160324,routine,2,,
2729,4670,75,20160901,routine,2,3.0,72.0
2730,4670,81,20171013,routine,2,6.0,75.0
2731,4671,98,20160531,routine,4,,
2732,4671,98,20170117,routine,4,0.0,98.0
2733,4671,100,20171130,routine,4,2.0,98.0
2734,4672,88,20160516,routine,3,,
2735,4672,84,20161206,routine,2,-4.0,88.0
2736,4672,84,20171120,routine,2,0.0,84.0
2737,4678,84,20160311,routine,2,,
2738,4678,83,20161107,routine,2,-1.0,84.0
2739,4678,75,20171020,routine,2,-8.0,83.0
2740,4681,100,20160401,routine,4,,
2741,4681,100,20160916,routine,4,0.0,100.0
2742,4681,96,20170901,routine,4,-4.0,100.0
2743,4683,100,20150616,routine,4,,
2744,4683,96,20160222,routine,4,-4.0,100.0
2745,4683,90,20160831,routine,3,-6.0,96.0
2746,4683,92,20170328,routine,4,2.0,90.0
2747,4683,88,20180209,routine,3,-4.0,92.0
2748,4685,96,20150504,routine,4,,
2749,4685,94,20160329,routine,4,-2.0,96.0
2750,4685,96,20161203,routine,4,2.0,94.0
2751,4685,87,20170615,routine,3,-9.0,96.0
2752,4686,92,20150331,routine,4,,
2753,4686,92,20151006,routine,4,0.0,92.0
2754,4686,92,20160603,routine,4,0.0,92.0
2755,4686,94,20170105,routine,4,2.0,92.0
2756,4686,94,20170523,routine,4,0.0,94.0
2757,4686,92,20171206,routine,4,-2.0,94.0
2758,4688,96,20150507,routine,4,,
2759,4688,96,20160401,routine,4,0.0,96.0
2760,4688,94,20161209,routine,4,-2.0,96.0
2761,4688,94,20170609,routine,4,0.0,94.0
2762,4688,89,20170908,routine,3,-5.0,94.0
2763,4692,98,20150304,routine,4,,
2764,4694,92,20160606,routine,4,,
2765,4694,90,20170210,routine,3,-2.0,92.0
2766,4700,96,20160623,routine,4,,
2767,4700,92,20170309,routine,4,-4.0,96.0
2768,4702,96,20160127,routine,4,,
2769,4702,92,20160916,routine,4,-4.0,96.0
2770,4703,94,20150515,routine,4,,
2771,4703,75,20160919,routine,2,-19.0,94.0
2772,4703,84,20170830,routine,2,9.0,75.0
2773,4703,88,20180207,routine,3,4.0,84.0
2774,4705,83,20160316,routine,2,,
2775,4705,83,20180205,routine,2,0.0,83.0
2776,4706,94,20150611,routine,4,,
2777,4706,81,20160919,routine,2,-13.0,94.0
2778,4706,90,20171006,routine,3,9.0,81.0
2779,4706,90,20171024,routine,3,0.0,90.0
2780,4708,86,20150515,routine,3,,
2781,4708,94,20151121,routine,4,8.0,86.0
2782,4708,96,20170512,routine,4,2.0,94.0
2783,4708,92,20171215,routine,4,-4.0,96.0
2784,4716,88,20150407,routine,3,,
2785,4716,92,20160914,routine,4,4.0,88.0
2786,4716,88,20170925,routine,3,-4.0,92.0
2787,4718,92,20160726,routine,4,,
2788,4718,89,20170504,routine,3,-3.0,92.0
2789,4729,92,20150623,routine,4,,
2790,4729,81,20161027,routine,2,-11.0,92.0
2791,4729,89,20171024,routine,3,8.0,81.0
2792,4732,77,20160202,routine,2,,
2793,4732,90,20161019,routine,3,13.0,77.0
2794,4732,83,20170719,routine,2,-7.0,90.0
2795,4732,88,20171219,routine,3,5.0,83.0
2796,4734,80,20160528,routine,2,,
2797,4734,88,20180109,routine,3,8.0,80.0
2798,4739,82,20150414,routine,2,,
2799,4739,74,20170421,routine,2,-8.0,82.0
2800,4739,74,20170510,routine,2,0.0,74.0
2801,4746,75,20150921,routine,2,,
2802,4746,79,20170629,routine,2,4.0,75.0
2803,4753,90,20160505,routine,3,,
2804,4753,88,20161110,routine,3,-2.0,90.0
2805,4753,98,20170824,routine,4,10.0,88.0
2806,4754,88,20151218,routine,3,,
2807,4754,86,20160725,routine,3,-2.0,88.0
2808,4754,90,20170816,routine,3,4.0,86.0
2809,4754,96,20180207,routine,4,6.0,90.0
2810,4755,98,20150629,routine,4,,
2811,4755,94,20160621,routine,4,-4.0,98.0
2812,4755,86,20161228,routine,3,-8.0,94.0
2813,4755,94,20171004,routine,4,8.0,86.0
2814,4762,92,20160418,routine,4,,
2815,4762,90,20161017,routine,3,-2.0,92.0
2816,4762,92,20171010,routine,4,2.0,90.0
2817,4774,84,20160823,routine,2,,
2818,4774,76,20180213,routine,2,-8.0,84.0
2819,4777,83,20160824,routine,2,,
2820,4782,90,20160818,routine,3,,
2821,4782,77,20180208,routine,2,-13.0,90.0
2822,4787,83,20160628,routine,2,,
2823,4787,86,20171002,routine,3,3.0,83.0
2824,4789,100,20150624,routine,4,,
2825,4789,88,20160630,routine,3,-12.0,100.0
2826,4789,89,20170324,routine,3,1.0,88.0
2827,4791,78,20160822,routine,2,,
2828,4794,90,20170105,routine,3,,
2829,4794,80,20180205,routine,2,-10.0,90.0
2830,4797,88,20150511,routine,3,,
2831,4797,92,20160308,routine,4,4.0,88.0
2832,4797,90,20160908,routine,3,-2.0,92.0
2833,4797,90,20170502,routine,3,0.0,90.0
2834,4797,86,20171130,routine,3,-4.0,90.0
2835,4798,85,20151221,routine,2,,
2836,4798,76,20160903,routine,2,-9.0,85.0
2837,4798,84,20170913,routine,2,8.0,76.0
2838,4800,96,20150730,routine,4,,
2839,4800,100,20151204,routine,4,4.0,96.0
2840,4800,98,20160425,routine,4,-2.0,100.0
2841,4800,98,20161212,routine,4,0.0,98.0
2842,4800,98,20170713,routine,4,0.0,98.0
2843,4800,98,20180116,routine,4,0.0,98.0
2844,4801,96,20160516,routine,4,,
2845,4801,94,20161110,routine,4,-2.0,96.0
2846,4801,98,20171030,routine,4,4.0,94.0
2847,4803,73,20160614,routine,2,,
2848,4803,74,20170103,routine,2,1.0,73.0
2849,4803,82,20170726,routine,2,8.0,74.0
2850,4804,94,20151113,routine,4,,
2851,4804,85,20160627,routine,2,-9.0,94.0
2852,4804,86,20161206,routine,3,1.0,85.0
2853,4804,90,20171120,routine,3,4.0,86.0
2854,4806,96,20150407,routine,4,,
2855,4806,92,20160701,routine,4,-4.0,96.0
2856,4806,94,20161217,routine,4,2.0,92.0
2857,4806,94,20171012,routine,4,0.0,94.0
2858,4817,90,20150928,routine,3,,
2859,4817,94,20170119,routine,4,4.0,90.0
2860,4819,100,20151118,routine,4,,
2861,4819,88,20170103,routine,3,-12.0,100.0
2862,4819,96,20171227,routine,4,8.0,88.0
2863,4824,96,20160819,routine,4,,
2864,4824,93,20180213,routine,4,-3.0,96.0
2865,4828,98,20160718,routine,4,,
2866,4828,96,20171212,routine,4,-2.0,98.0
2867,4837,100,20160414,routine,4,,
2868,4837,100,20160929,routine,4,0.0,100.0
2869,4837,93,20171002,routine,4,-7.0,100.0
2870,4841,91,20151030,routine,4,,
2871,4841,100,20171205,routine,4,9.0,91.0
2872,4842,90,20150527,routine,3,,
2873,4842,90,20160621,routine,3,0.0,90.0
2874,4842,90,20170209,routine,3,0.0,90.0
2875,4842,100,20180116,routine,4,10.0,90.0
2876,4843,93,20160804,routine,4,,
2877,4843,100,20171205,routine,4,7.0,93.0
2878,4844,80,20151208,routine,2,,
2879,4844,94,20170829,routine,4,14.0,80.0
2880,4846,78,20160614,routine,2,,
2881,4846,87,20170830,routine,3,9.0,78.0
2882,4849,98,20150624,routine,4,,
2883,4849,84,20160331,routine,2,-14.0,98.0
2884,4849,88,20170225,routine,3,4.0,84.0
2885,4850,96,20160419,routine,4,,
2886,4850,90,20161217,routine,3,-6.0,96.0
2887,4850,98,20170826,routine,4,8.0,90.0
2888,4859,96,20150723,routine,4,,
2889,4859,92,20160729,routine,4,-4.0,96.0
2890,4859,90,20170308,routine,3,-2.0,92.0
2891,4860,96,20160527,routine,4,,
2892,4860,88,20170411,routine,3,-8.0,96.0
2893,4864,84,20150520,routine,2,,
2894,4864,86,20160602,routine,3,2.0,84.0
2895,4864,84,20161206,routine,2,-2.0,86.0
2896,4864,76,20171024,routine,2,-8.0,84.0
2897,4868,94,20160831,routine,4,,
2898,4868,90,20170706,routine,3,-4.0,94.0
2899,4874,90,20160502,routine,3,,
2900,4874,88,20170815,routine,3,-2.0,90.0
2901,4881,90,20161021,routine,3,,
2902,4884,94,20160120,routine,4,,
2903,4884,100,20170209,routine,4,6.0,94.0
2904,4884,98,20171211,routine,4,-2.0,100.0
2905,4893,90,20160518,routine,3,,
2906,4893,92,20171211,routine,4,2.0,90.0
2907,4894,94,20150819,routine,4,,
2908,4894,85,20161024,routine,2,-9.0,94.0
2909,4896,98,20150508,routine,4,,
2910,4896,100,20160715,routine,4,2.0,98.0
2911,4896,96,20170615,routine,4,-4.0,100.0
2912,4900,92,20150824,routine,4,,
2913,4900,94,20171116,routine,4,2.0,92.0
2914,4905,96,20160926,routine,4,,
2915,4905,98,20170919,routine,4,2.0,96.0
2916,4906,96,20150324,routine,4,,
2917,4906,98,20160524,routine,4,2.0,96.0
2918,4906,94,20170905,routine,4,-4.0,98.0
2919,4907,80,20170105,routine,2,,
2920,4907,81,20171108,routine,2,1.0,80.0
2921,4914,92,20160323,routine,4,,
2922,4917,78,20160906,routine,2,,
2923,4920,91,20150729,routine,4,,
2924,4920,94,20160225,routine,4,3.0,91.0
2925,4920,96,20160810,routine,4,2.0,94.0
2926,4920,96,20170328,routine,4,0.0,96.0
2927,4920,96,20170914,routine,4,0.0,96.0
2928,4922,94,20151109,routine,4,,
2929,4922,92,20160519,routine,4,-2.0,94.0
2930,4922,96,20161121,routine,4,4.0,92.0
2931,4922,90,20170630,routine,3,-6.0,96.0
2932,4922,87,20171120,routine,3,-3.0,90.0
2933,4923,94,20170711,routine,4,,
2934,4932,85,20160607,routine,2,,
2935,4932,82,20170424,routine,2,-3.0,85.0
2936,4932,85,20171113,routine,2,3.0,82.0
2937,4935,80,20160301,routine,2,,
2938,4935,81,20161020,routine,2,1.0,80.0
2939,4935,85,20170822,routine,2,4.0,81.0
2940,4935,94,20180208,routine,4,9.0,85.0
2941,4944,98,20150317,routine,4,,
2942,4944,96,20160622,routine,4,-2.0,98.0
