,business_id,name,address,city,state,postal_code,latitude,longitude,phone_number,zip_code,totalIns
1527,6037,CASTRO SENIOR CENTER,110 DIAMOND ST ,San Francisco,CA,94114,37.760317,-122.43718500000001,+14158633507,94114,3
1528,6086,SAN FRANCISCO FOOD BANK,900 PENNSYLVANIA ST ,San Francisco,CA,94107,37.755098,-122.392975,,94107,3
1529,6348,CASTRO STREET CHEVRON,2399 MARKET ST ,San Francisco,CA,94114,37.762857000000004,-122.43475500000001,+14156212570,94114,4
1530,6356,CHEVRON #1768,3675 GEARY BLVD ,San Francisco,CA,94118,37.781193,-122.458519,+14158424259,94118,2
1531,6432,CLAY THEATRE,2261 FILLMORE ST ,San Francisco,CA,94115,37.790494,-122.434174,+14153461124,94115,2
1532,6500,CHRISTA MARKET,1926 BRODERICK ST ,San Francisco,CA,94115,37.788638,-122.442217,+14159282867,94115,2
1533,6521,POTRERO TERRACE MARKET,990 WISCONSIN ST ,San Francisco,CA,94107,37.754882,-122.39878999999999,+14152820906,94107,3
1534,6564,HWA LEI MARKET,2970 A 16TH ST ,San Francisco,CA,94103,37.774722,-122.40676100000002,+14158631618,94103,3
1535,6619,J C MARKET,830 JACKSON ST,San Francisco,CA,94133,37.795788,-122.40883400000001,+14159828424,94133,3
1536,6620,NEW OCEAN SEAFOOD & PRODUCE,838 JACKSON ST,San Francisco,CA,94133,37.795788,-122.40883400000001,+14157883608,94133,3
1537,6625,HOUSE OF COFFEE,1618 NORIEGA ST ,San Francisco,CA,94122,37.754058,-122.481201,+14156819363,94122,3
1538,6636,STARBUCKS COFFEE,1390 MARKET ST ,San Francisco,CA,94102,37.777053,-122.41693899999999,+14152410256,94102,3
1539,6640,GLADSTONE MARKET,678 EDDY ST ,San Francisco,CA,94109,37.783186,-122.41882,+14157760260,94109,2
1540,6643,T & L FOOD MARKET,405 EDDY ST ,San Francisco,CA,94109,37.783660999999995,-122.414341,+14156732262,94109,2
1541,6654,HIEP-THANH MARKET,724 LARKIN ST ,San Francisco,CA,94109,37.784597999999995,-122.41775700000001,+14156684150,94109,3
1542,6660,TUONG PHONG MARKET,628 ELLIS ST ,San Francisco,CA,94102,37.784408,-122.416614,+14154746585,94102,3
1543,6677,SNACK & BOTTLE SHOP,644 PERSIA AVE ,San Francisco,CA,94112,37.720524,-122.43056200000001,+14155865046,94112,3
1544,6686,CHEVRON #1539,1288 19TH AVE ,San Francisco,CA,94122,37.763802,-122.477186,+14157311044,94122,2
1545,6718,GENERAL NUTRITION #302,576 MARKET ST ,San Francisco,CA,94104,37.789353000000006,-122.40130900000001,+14153926272,94104,2
1546,6729,GOLD COIN TRADING CO,874 PACIFIC AVE ,San Francisco,CA,94133,37.796588,-122.40968400000001,+14152977804,94133,4
1547,6734,"CHUNG CHOU CITY, INC #5",1230 STOCKTON ST ,San Francisco,CA,94133,37.797178,-122.408477,+14159862288,94133,3
1548,6739,JAMIE SUPERMARKET,1135 STOCKTON ST ,San Francisco,CA,94133,37.796303,-122.408354,+14159565398,94133,3
1549,6748,WEST PORTAL NUTRITION CENTER,163 WEST PORTAL AVE ,San Francisco,CA,94127,37.739146999999996,-122.467661,+14156640700,94127,2
1550,6756,GODIVA CHOCOLATIER INC.,3251 20TH AVE 154,San Francisco,CA,94132,37.728497,-122.47563899999999,+14155665058,94132,5
1551,6768,PING'S MEAT MARKET,0239 BALBOA ST ,San Francisco,CA,94118,37.777286,-122.461229,+14156689686,94118,4
1552,6800,ARTS VALERO,2985 SAN BRUNO AVE ,San Francisco,CA,94134,37.724053000000005,-122.402069,+14154676077,94134,3
1553,6802,EASY MONEY,2312 IRVING ST ,San Francisco,CA,94122,37.76338,-122.482647,+14157313538,94122,3
1554,6813,SF WINE TRADING COMPANY,250 TARAVAL,San Francisco,CA,94116,37.743378,-122.46899099999999,+14157316222,94116,1
1555,6860,SEARCHLIGHT MARKET,1964 HYDE ST ,San Francisco,CA,94109,37.799006,-122.41898700000002,+14156731010,94109,2
1556,6863,CHEESE PLUS,2001 POLK ST ,San Francisco,CA,94109,37.795273,-122.42166499999999,+14159212001,94109,5
1557,6864,GREEN & POLK PRODUCE,2222 POLK ST ,San Francisco,CA,94109,37.797238,-122.42195600000001,+14157763099,94109,3
1558,6904,BUCHANAN FOOD MART,2135 BUCHANAN ST ,San Francisco,CA,94115,37.789844,-122.43068400000001,+14159317420,94115,3
1559,6912,"STORE ON THE CORNER, THE",121 NEW MONTGOMERY ST ,San Francisco,CA,94105,37.787113,-122.400052,+14157813348,94105,1
1560,6913,XTRA OIL CORP,3750 03RD ST ,San Francisco,CA,94124,37.743151,-122.38791299999998,+14152855839,94124,2
1561,6916,GRAND 7 LIQUOR & DELI,1740A CESAR CHAVEZ ST,San Francisco,CA,94124,37.749949,-122.393975,+14158268455,94124,2
1562,6944,ABC SUPER MARKET INC,641 BROADWAY ST,San Francisco,CA,94133,37.797753,-122.407597,+14153983966,94133,3
1563,6948,KIN FAI PRODUCE,628 PACIFIC AVE ,San Francisco,CA,94133,37.797018,-122.40621200000001,+14153939113,94133,2
1564,6962,LUEN FAT MARKET,1135 STOCKTON ST ,San Francisco,CA,94133,37.796303,-122.408354,+14157813339,94133,4
1565,6965,HANG SENG MEAT MARKET,834 JACKSON ST,San Francisco,CA,94133,37.795788,-122.40883400000001,+14153620285,94133,4
1566,6966,M.P. SEAFOOD MARKET,848 JACKSON ST,San Francisco,CA,94133,37.795786,-122.40906499999998,+14153918809,94133,5
1567,7024,JERUSULEM,1300 FITZGERALD AVE ,San Francisco,CA,94124,37.722087,-122.39321399999999,+14158226510,94124,2
1568,7033,SUNSET STRIP,2601 JUDAH STREET,San Francisco,CA,94122,37.761083,-122.49001899999999,+14156610900,94122,3
1569,7055,EVERGREEN MARKET,2539 MISSION ST ,San Francisco,CA,94110,37.756384999999995,-122.41881599999999,,94110,3
1570,7087,VALENCIA FARMER'S MARKET,1299 VALENCIA ST,San Francisco,CA,94110,37.752162,-122.420585,+14152826863,94110,3
1571,7095,ABE'S MARKET,378 FILLMORE ST ,San Francisco,CA,94117,37.772822,-122.430498,+14158642576,94117,2
1572,7105,CENTRAL HAIGHT MARKET,1301 HAIGHT ST ,San Francisco,CA,94117,37.77036,-122.4437,+14156215203,94117,2
1573,7111,OAK FAIR MARKET,999 OAK ST ,San Francisco,CA,94117,37.773284999999994,-122.435709,+14158636082,94117,1
1574,7112,NICK'S SUPER MARKET,144 PAGE ST ,San Francisco,CA,94117,37.774017,-122.423184,+14158637928,94117,2
1575,7119,LO-COST MEAT MARKET #2,2918 24TH ST ,San Francisco,CA,94110,37.752767999999996,-122.410472,+14156488646,94110,2
1576,7206,NOE HILL MARKET,4001 19TH ST ,San Francisco,CA,94114,37.759392999999996,-122.43283899999999,+14154313030,94114,3
1577,7207,GOLDEN PRODUCE,172 CHURCH ST ,San Francisco,CA,94114,37.768187,-122.429024,+14154311536,94114,3
1578,7210,NOE VALLEY MARKET,200 NOE ST ,San Francisco,CA,94114,37.765728,-122.433275,+14156214609,94114,2
1579,7211,RELIANCE MARKET,699 CASTRO ST ,San Francisco,CA,94114,37.757743,-122.434626,+14158634787,94114,3
1580,7214,SUN FAT SEAFOOD,2687 MISSION ST,San Francisco,CA,94110,37.754094,-122.418586,+14152829339,94110,4
1581,7216,EL CHICO PRODUCE MARKET #2,4600 MISSION ST ,San Francisco,CA,94112,37.724489,-122.43502600000001,+14155876025,94112,3
1582,7241,CHEVRON #1712,1790 LOMBARD ST ,San Francisco,CA,94123,37.800538,-122.43086399999999,+14159224922,94123,4
1583,7243,CASA LUCAS #3,4555 MISSION ST ,San Francisco,CA,94112,37.725432,-122.43421599999999,+14157429656,94112,3
1584,7275,HONG KUN COMPANY,2558 NORIEGA ST ,San Francisco,CA,94122,37.753617999999996,-122.491031,+14156643510,94122,3
1585,7276,RADMAN'S PRODUCE MARKET,201D TURK ST,San Francisco,CA,94102,37.782939,-122.412479,+14156744437,94102,3
1586,7361,PASTAGINA,741 DIAMOND ST,San Francisco,CA,94114,37.751403,-122.43628600000001,+14152820738,94114,2
1587,7366,ALL STATES BEST FOODS,1607 20TH ST ,San Francisco,CA,94107,37.759913,-122.397589,+14156423230,94107,3
1588,7375,WALGREENS,5300 03RD ST ,San Francisco,CA,94124,37.729277,-122.392797,+14156710864,94124,3
1589,7379,CASA LUCAS MARKET,2934 24TH ST ,San Francisco,CA,94110,37.752758,-122.410602,+14158264334,94110,4
1590,7394,TORINO MARKET,4830 03RD ST ,San Francisco,CA,94124,37.734392,-122.39097199999999,+14156481778,94124,4
1591,7405,TRADER JOE'S,3 MASONIC AVE ,San Francisco,CA,94118,37.783444,-122.447294,+14153469964,94118,2
1592,7407,TRADER JOE'S,555 09TH ST ,San Francisco,CA,94103,37.774722,-122.40676100000002,+14154411177,94103,2
1593,7449,CHEVRON #1760,1298 HOWARD ST ,San Francisco,CA,94103,37.775314,-122.412819,+14155750290,94103,3
1594,7450,GENKI,330 CLEMENT ST ,San Francisco,CA,94118,37.783048,-122.462822,+14153796414,94118,4
1595,7456,COWGIRL CREAMERY/ARTISAN CHEESE,1 FERRY BUILDING  #17,San Francisco,CA,94111,37.795225,-122.39376999999999,,94111,2
1596,7457,24TH STREET CHEESE COMPANY,3893 24TH ST ,San Francisco,CA,94114,37.751564,-122.429369,+14158216658,94114,2
1597,7461,PACIFIC HEIGHTS CHEVRON,2500 CALIFORNIA ST ,San Francisco,CA,94115,37.788708,-122.435704,+14155671136,94115,2
1598,7464,ZELINSKY,PIER 41,San Francisco,CA,94133,37.808494,-122.412,+14158723124,94133,2
1599,7467,RUSSELL'S CONVENIENCE #621,199 FREMONT ST ,San Francisco,CA,94105,37.789314000000005,-122.395192,+14158962194,94105,2
1600,7471,S & P CONCESSIONS - MENDOCINO,FERRY PLAZA - PIER 1,San Francisco,CA,94111,37.794404,-122.39303000000001,+14155745042,94111,1
1601,7475,NORTH BEACH FOOD MART,900 COLUMBUS AVE ,San Francisco,CA,94133,37.802904999999996,-122.41386399999999,+14156731810,94133,3
1602,7477,HARBOR EMPEROR, 377  ,San Francisco,CA,94133,37.808494,-122.412,+14158723124,94133,4
1603,7479,RJ'S MARKET,1425 SANSOME ST ,San Francisco,CA,94111,37.803634,-122.40328500000001,+14153977160,94111,2
1604,7480,UNION STREET PRODUCE,801 UNION ST ,San Francisco,CA,94133,37.799973,-122.412667,+14159282611,94133,2
1605,7482,TEN REN TEA CO S F LTD,949 GRANT AVE ,San Francisco,CA,94108,37.795803,-122.40661399999999,+14153620656,94108,3
1606,7488,EUROPA EXPRESS,746-750 LA PLAYA ST ,San Francisco,CA,94121,37.774248,-122.510043,+14156424917,94121,3
1607,7489,GAS & SHOP,599 SOUTH VAN NESS AVE ,San Francisco,CA,94110,37.763803,-122.417326,+14158636835,94110,2
1608,7491,AUTO CITY FOOD MART,505 SO. VAN NESS AVE ,San Francisco,CA,94110,37.764773,-122.41741599999999,+14158636347,94110,2
1609,7493,MR. PICKLE'S SANDWICH SHOP,3380 20TH ST ,San Francisco,CA,94110,37.758817,-122.416522,+14158890587,94110,5
1610,7495,LINCOLN 76,1200 LA PLAYA ST ,San Francisco,CA,94122,37.763483,-122.50933500000001,+14156651902,94122,3
1611,7496,PERALTA,PIER 41,San Francisco,CA,94133,37.808494,-122.412,+14157058520,94133,2
1612,7503,THE DAILY HABIT,1 MARITIME PLAZA,San Francisco,CA,94111,37.795227000000004,-122.39913999999999,+14154332968,94111,3
1613,7512,SUPERETTE MARKET,128 EDDY ST ,San Francisco,CA,94102,37.784337,-122.40981399999998,+14153409915,94102,2
1614,7517,DISCOUNT GROCERS,1203 POLK ST ,San Francisco,CA,94109,37.787924,-122.42016399999999,+14159297385,94109,3
1615,7519,EMPIRE MARKET,399 EDDY ST ,San Francisco,CA,94102,37.783682,-122.414178,+14153512106,94102,3
1616,7525,STONE HOUSE CALIF OLIVE OIL,1 FERRY BUILDING  #28,San Francisco,CA,94111,37.786766,-122.461545,+14157650405,94111,2
1617,7527,DON CHUYS MEXI-MERCADO,544 EXCELSIOR AVE ,San Francisco,CA,94112,37.724121999999994,-122.429309,+14155858092,94112,3
1618,7528,ENCINAL,PIER 41,San Francisco,CA,94133,37.808494,-122.412,,94133,4
1619,7529,BILLIARD PALACADE,5179 MISSION ST ,San Francisco,CA,94112,37.715769,-122.441505,+14155852331,94112,4
1620,7534,RUSSELL'S CONVENIENCE #605,333 MARKET ST ,San Francisco,CA,94105,37.792037,-122.397852,+14159745984,94105,2
1621,7537,NEW WING HING SEAFOOD MARKET,2222 CLEMENT ST ,San Francisco,CA,94121,37.782118,-122.48319099999999,+14156688986,94121,3
1622,7538,FREDS LIQUOR & DELI,151 06TH ST ,San Francisco,CA,94103,37.774722,-122.40676100000002,+14155437337,94103,3
1623,7546,ACME BREAD COMPANY,1 FERRY BUILDING  #15,San Francisco,CA,94111,37.795225,-122.39376999999999,,94111,3
1624,7547,SUR LA TABLE,1 FERRY BUILDING  #37,San Francisco,CA,94111,37.795225,-122.39376999999999,+14152629970,94111,2
1625,7555,VINH KHANG HERBS & GINSENG,512 CLEMENT ST ,San Francisco,CA,94118,37.782957,-122.46476200000001,+14157528336,94118,3
1626,7558,SEAFOOD CENTER,831 CLEMENT ST ,San Francisco,CA,94118,37.782724,-122.46826000000001,+14157523496,94118,2
1627,7562,THOM'S NATURAL FOODS/FRESH ORGANICS,5843 GEARY BLVD ,San Francisco,CA,94121,37.780133,-122.482169,+14153876367,94121,2
1628,7573,GREEN EARTH NATURAL FOODS,860 DIVISADERO ST ,San Francisco,CA,94117,37.777598,-122.43828700000002,+14159226418,94117,2
1629,7575,SUPER MIRA,1790 SUTTER ST ,San Francisco,CA,94115,37.786568,-122.429754,+14159216529,94115,2
1630,7576,CHEVRON STATIONS INC. #1522,1501 VAN NESS AVE ,San Francisco,CA,94109,37.789645,-122.42231399999999,+14154413518,94109,2
1631,7598,BEVERAGES & MORE,201 BAYSHORE BLVD ,San Francisco,CA,94124,37.744984,-122.404059,+14156481233,94124,2
1632,7599,INTINTOLI,PIER 41,San Francisco,CA,94133,37.808494,-122.412,+14158723124,94133,1
1633,7600,MV VALLEJO,PIER 41,San Francisco,CA,94133,37.808494,-122.412,+14158723124,94133,2
1634,7601,OLD BLUE,PIER 41,San Francisco,CA,94133,37.808494,-122.412,+14158723124,94133,4
1635,7602,OSKI,PIER 41,San Francisco,CA,94133,37.808494,-122.412,+14158723124,94133,2
1636,7603,ROYAL STAR,PIER 41,San Francisco,CA,94133,37.808494,-122.412,+14158723124,94133,3
1637,7605,SONOMA LIQUORS,65 06TH ST ,San Francisco,CA,94103,37.774722,-122.40676100000002,+14154213123,94103,3
1638,7610,UNIMART,1201 HOWARD ST ,San Francisco,CA,94103,37.776098,-122.41171200000001,+14157860277,94103,4
1639,7617,LITTLE VILLAGE MARKET,1450 SUNNYDALE AVE ,San Francisco,CA,94134,37.711887,-122.41578200000001,+14155861815,94134,3
1640,7634,S & P CONCESSIONS-MS MARIN, FERRY PLAZA PIER  ,San Francisco,CA,94111,37.794404,-122.39303000000001,+14158723124,94111,2
1641,7635,SURFSIDE LIQUORS,950 INNES AVE ,San Francisco,CA,94124,37.732545,-122.37665700000001,+14156472677,94124,2
1642,7636,LEE'S FOOD MARKET,1397 REVERE AVE,San Francisco,CA,94124,37.729455,-122.38636399999999,+14158222818,94124,2
1643,7640,JUDAH MINI MARKET,2264 JUDAH ST ,San Francisco,CA,94122,37.761363,-122.486258,+14156619404,94122,3
1644,7641,OTHER AVENUES FOOD STORE,3930 JUDAH ST ,San Francisco,CA,94122,37.760519,-122.50433100000001,+14156617475,94122,3
1645,7643,PACIFIC SUPER MARKET,2900 ALEMANY BLVD ,San Francisco,CA,94112,37.712148,-122.452076,+14153371628,94112,4
1646,7645,LUCKY PORK MARKET,2659 MISSION ST,San Francisco,CA,94110,37.754513,-122.418626,+14156484805,94110,5
1647,7646,VALENCIA GROCERY,1300 VALENCIA ST,San Francisco,CA,94110,37.752059,-122.42071299999999,+14156416071,94110,4
1648,7649,SERV U MARKET,2750 21ST ST ,San Francisco,CA,94110,37.757608000000005,-122.40977099999999,+14158212047,94110,6
1649,7651,24 HR CONVENIENCE MKT,793 DIVISADERO ST ,San Francisco,CA,94117,37.776594,-122.438144,+14155636118,94117,1
1650,7652,GROVE ST. MARKET,500 GROVE ST ,San Francisco,CA,94102,37.777618,-122.425024,+14158612293,94102,2
1651,7653,HAYES MARKET,698 HAYES ST ,San Francisco,CA,94102,37.776298,-122.42774399999999,+14158615267,94102,2
1652,7655,H & W GROCERY & LIQUOR,801 HAYES ST ,San Francisco,CA,94117,37.77598,-122.429577,+14154318032,94117,2
1653,7661,DONA TERE'S MARKET,2780 21ST ST ,San Francisco,CA,94110,37.757578,-122.41039199999999,+14157253155,94110,4
1654,7663,GGP MARKET,2948 24TH ST ,San Francisco,CA,94110,37.752748,-122.410822,+14152828485,94110,6
1655,7664,NORM'S MARKET,2201 BRYANT ST ,San Francisco,CA,94110,37.759045,-122.409726,+14156473031,94110,5
1656,7675,S & P CONCESSIONS-MS SAN FRANCISCO, FERRY PLAZA PIER  ,San Francisco,CA,94111,37.794404,-122.39303000000001,+14159232000,94111,0
1657,7678,CASA THAI MARKET,3020 16TH ST ,San Francisco,CA,94103,37.765049,-122.42012199999999,+14154313562,94103,4
1658,7689,UNOCAL 76  PACIFIC ENTERPRISES,999 OCEAN AVE ,San Francisco,CA,94112,37.723133000000004,-122.452707,+14155858296,94112,4
1659,7691,GOLDEN BEAR, PIER 41  ,San Francisco,CA,94133,37.808494,-122.412,+14158723124,94133,3
1660,7698,S & P CONCESSIONS-MS SONOMA, FERRY PLAZA PIER  ,San Francisco,CA,94111,37.799005,-122.39986200000001,+14158723124,94111,1
1661,7711,RICHMOND NEW MAY WAH SUPERMARKET,719 CLEMENT ST ,San Francisco,CA,94118,37.782784,-122.467028,+14153799088,94118,2
1663,7722,BAY MONARCH,PIER 41,San Francisco,CA,94133,37.808494,-122.412,+14158723124,94133,3
1664,7728,PETE'S UNOCAL 76,3701 NORIEGA ST ,San Francisco,CA,94122,37.753003,-122.50354899999999,+14156648727,94122,4
1665,7729,S & P CONCESSIONS - DEL NORTE FERRY, FERRY PLAZA - PIER 1  ,San Francisco,CA,94111,37.794404,-122.39303000000001,+14158723124,94111,1
1666,7738,EL CHICO PRODUCE MARKET #4,2965 24TH ST ,San Francisco,CA,94110,37.752663,-122.411179,+14155876025,94110,2
1667,7744,SAFEWAY #759,625 MONTEREY BLVD ,San Francisco,CA,94127,37.731522999999996,-122.45005,+14155862421,94127,3
1668,7745,"COST PLUS, INC",2552 TAYLOR ST ,San Francisco,CA,94133,37.805923,-122.41528000000001,+14159286200,94133,4
1669,7747,SAFEWAY STORE #964,4950 MISSION ST ,San Francisco,CA,94112,37.71954,-122.438775,+14155877200,94112,3
1670,7748,FOODS CO. #351,345 WILLIAMS AVE ,San Francisco,CA,94124,37.730164,-122.39911399999998,+14153301870,94124,2
1671,7755,ARIZMENDI BAKERY,1331 09TH AVE ,San Francisco,CA,94122,37.763448,-122.46634399999999,+14155663117,94122,1
1672,7757,CAKE GALLERY,290 09TH ST ,San Francisco,CA,94103,37.768357,-122.41979199999999,+14155660552,94103,2
1673,7759,PASITA'S BAKERY,10 PERSIA AVE ,San Francisco,CA,94112,37.723086,-122.43598300000001,+14154528442,94112,3
1674,7761,LELENITA'S CAKES,3743 MISSION ST ,San Francisco,CA,94110,37.736628,-122.424163,+14157598761,94110,4
1675,7762,LIGURIA BAKERY,1700 STOCKTON ST ,San Francisco,CA,94133,37.801407,-122.409296,+14154213786,94133,2
1676,7764,YASUKOCHI'S SWEET SHOP,1790 SUTTER ST ,San Francisco,CA,94115,37.786590000000004,-122.42981499999999,+14159318165,94115,2
1677,7765,HILDA'S MART & BAKE SHOP,145 PERSIA AVE ,San Francisco,CA,94112,37.722477000000005,-122.43448799999999,+14153333122,94112,3
1678,7768,THE CAKEMAKER,509 LAGUNA ST ,San Francisco,CA,94115,37.775797999999995,-122.42618700000001,+14156561343,94115,2
1679,7771,NEW SWEETHEART BAKERY,2956 24TH ST ,San Francisco,CA,94110,37.752756,-122.41108600000001,+14158260876,94110,5
1680,7772,LA REYNA BAKERY,3114 24TH ST ,San Francisco,CA,94110,37.752549,-122.414425,+14156476502,94110,6
1681,7778,PAN LIDO SALVADORENO #2 INC.,5216 MISSION ST ,San Francisco,CA,94112,37.71536,-122.441924,+14153367486,94112,3
1682,7779,LA MEXICANA BAKERY,2804 24TH ST ,San Francisco,CA,94110,37.752922,-122.408285,+14156482600,94110,5
1683,7786,DIANDA'S ITAL-AMER.PASTRY CO.,2883 MISSION ST ,San Francisco,CA,94110,37.750959,-122.418264,+14156475469,94110,4
1684,7856,MEE MEE BAKERY,1328 STOCKTON ST ,San Francisco,CA,94133,37.797934999999995,-122.40858100000001,+14153623204,94133,2
1685,7857,JOLT N' BOLT,2325 03RD ST 100,San Francisco,CA,94107,37.759868,-122.387584,+14152061476,94107,2
1686,7880,BALLROOM BAKERY,55 4TH ST,San Francisco,CA,94103,37.784964,-122.404752,+14158961600,94103,2
1687,7997,COSTCO WHOLESALE,450 10TH ST ,San Francisco,CA,94107,37.770938,-122.41051000000002,+14156264489,94107,3
1688,8122,A. TARANTINO & SONS INC.,2275 JENNINGS ST ,San Francisco,CA,94124,37.725932,-122.3896,+14158223366,94124,1
1689,8141,ROCKY MTN. CHOCOLATE FACTORY,065 JEFFERSON ST,San Francisco,CA,94133,37.808397,-122.41378,+14153986889,94133,0
1690,8151,EVERGOOD SAUSAGE COMPANY,1389 UNDERWOOD AVE ,San Francisco,CA,94124,37.727494,-122.387918,,94124,0
1692,8249,FROG HOLLOW FARM MARKET,1 FERRY BUILDING E-13,San Francisco,CA,94111,37.795225,-122.39376999999999,+14154450180,94111,3
1693,8251,HOG ISLAND OYSTER CO,1 FERRY BUILDING #11A,San Francisco,CA,94111,37.795225,-122.39376999999999,+14156639218,94111,3
1694,8750,KOKORO ASSISTED LIVING,1881 BUSH STREET,San Francisco,CA,94109,37.787639,-122.428182,+14153708288,94109,2
1695,8821,WILLIAMS-SONOMA,340 POST ST,San Francisco,CA,94108,37.788438,-122.40741399999999,+14154217900,94108,2
1696,8823,MIETTE,1 FERRY BUILDING SHOP 10,San Francisco,CA,94111,37.795225,-122.39376999999999,+14158370300,94111,3
1697,8847,VILLAGE MARKET,1 FERRY BUILDING #29,San Francisco,CA,94111,37.795225,-122.39376999999999,+14159899200,94111,3
1698,8882,IMPERIAL TEA COURT,1 FERRY BUILDING #27,San Francisco,CA,94111,37.795225,-122.39376999999999,+14157886080,94111,4
1699,8948,SEGAFREDO,33 POWELL ST ,San Francisco,CA,94103,37.784858,-122.40776399999999,+14159565101,94103,3
1700,9103,MARKETBAR,1 FERRY BUILDING #36,San Francisco,CA,94111,37.795225,-122.39376999999999,+14153364343,94111,2
1701,9155,STARBUCKS COFFEE,350 RHODE ISLAND,San Francisco,CA,94103,37.765427,-122.40264499999999,+14152410256,94103,1
1702,9156,MEXICO AU PARC,24 SOUTH PARK STREET,San Francisco,CA,94107,37.782218,-122.393423,+14154950409,94107,1
1703,9163,WRAPS TO GO,101 SPEAR STREET #A-14,San Francisco,CA,94105,37.792577,-122.393992,+14159741545,94105,1
1704,9164,WORKING GIRLS' CAFE #4,122 NEW MONTGOMERY STREET,San Francisco,CA,94105,37.787227,-122.40028000000001,+14155371170,94105,2
1705,9183,GOLD CORNER CAFE,2723 OAKDALE AVENUE,San Francisco,CA,94124,37.742012,-122.40352299999999,+14153439822,94124,3
1706,9208,NORDSTROM EXPRESSO BAR,285 WINSTON DR.,San Francisco,CA,94132,37.726895,-122.47586100000001,+14157531344,94132,5
1707,9232,FILLMORE STREET CAFE,1301 FILLMORE STREET,San Francisco,CA,94115,37.781974,-122.432474,+14157490987,94115,2
1708,9248,BELLY GOOD CAFE & CREPES,1737 POST ST. #393,San Francisco,CA,94115,37.785457,-122.43031699999999,+14157718996,94115,0
1709,9273,TAQUERIA MANA,439 STOCKTON ST,San Francisco,CA,94108,37.790043,-122.407104,+14154213781,94108,2
1710,9283,LA FONDA,712 IRVING ST ,San Francisco,CA,94122,37.764108,-122.465531,+14157259678,94122,1
1711,9289,SUBWAY #27715,653 KEARNY ST,San Francisco,CA,94108,37.794305,-122.404784,+14156930333,94108,3
1712,9298,EL MANSOUR,3121 CLEMENT ST,San Francisco,CA,94121,37.781595,-122.49258600000002,+14157512312,94121,2
1713,9310,LA PLAYA TAQUERIA,3817 NORIEGA ST,San Francisco,CA,94122,37.752963,-122.50458,+14156872007,94122,3
1715,9359,CURRY SENIOR CENTER,315 TURK ST,San Francisco,CA,94102,37.782724,-122.414367,,94102,2
1716,9436,ASSAB,2845 GEARY BLVD ,San Francisco,CA,94118,37.782016,-122.450026,+14158249500,94118,2
1717,9444,KIKI JAPANESE RESTAURANT,1269 09TH AVE ,San Francisco,CA,94122,37.758941,-122.48591,+14158311306,94122,1
1718,9463,ROLI ROTI,FERRY BUILDING,San Francisco,CA,94111,37.795184000000006,-122.393819,+14159671086,94111,0
1720,9599,LADLE AND LEAF,275 BATTERY ST,San Francisco,CA,94111,37.793905,-122.400145,+14158691585,94111,2
1721,9631,7-ELEVEN STORE 2231-33429A,43 DRUMM ST,San Francisco,CA,94111,37.794066,-122.39653500000001,+14154950740,94111,2
1722,9652,TOWN HALL RESTAURANT,342 HOWARD STREET,San Francisco,CA,94105,37.789563,-122.394821,+14159225668,94105,1
1723,9672,SAN FRANCISCO FISH COMPANY,1 FERRY BUIDING  #31,San Francisco,CA,94111,37.795225,-122.39376999999999,+14157873094,94111,3
1724,9677,SUGAR BOWL,2238 GEARY BLVD,San Francisco,CA,94115,37.783198,-122.440983,+14159318880,94115,1
1725,9679,EASTERN BAKERY INC,720 GRANT AVE,San Francisco,CA,94108,37.793597999999996,-122.406097,+14153924497,94108,3
1726,9684,EPISOCOPAL COMMUNITY SERVICES,1001 POLK ST.,San Francisco,CA,94109,37.785908,-122.41981000000001,,94109,4
1727,9710,RICKSHAW STOP,155 FELL ST,San Francisco,CA,94102,37.776223,-122.420497,+14152826135,94102,1
1728,9727,7-ELEVEN STORE 2231-33434T,711 MARKET STREET,San Francisco,CA,94103,37.787287,-122.40388200000001,+14154682863,94103,2
1729,9745,PANDA EXPRESS,1480 FILLMORE ST.,San Francisco,CA,94115,37.782808,-122.432577,+14159716097,94115,3
1730,9765,WINDSOR TEAROOM,334 MASON ST,San Francisco,CA,94102,37.786761,-122.409699,+14157815050,94102,1
1731,9797,KAISER PERMANENTE NUTRITION - 5TH FLOOR,2425 GEARY BLVD,San Francisco,CA,94115,37.782683,-122.443697,+14152023869,94115,1
1732,9869,DONUT WORLD,1399 09TH AVE ,San Francisco,CA,94122,37.758941,-122.48591,+14156654240,94122,2
1733,9873,CAFE ASIA,200 LARKIN ST 1ST FLOOR,San Francisco,CA,94102,37.779603,-122.416692,+14155813630,94102,3
1734,9948,WHOLE FOODS MARKET,399 04TH ST ,San Francisco,CA,94107,37.780934,-122.399772,+14157598286,94107,3
1736,10030,MARSHALL ELEMENTARY SCHOOL,1575 15TH ST ,San Francisco,CA,94103,37.766864,-122.41901399999999,+14152416280,94103,3
1737,10083,MORNING BREW CAFE,401 SANSOME ST,San Francisco,CA,94111,37.794024,-122.401299,+14159864206,94111,2
1738,10127,AMICI'S EAST COAST PIZZERIA,216 KING STREET,San Francisco,CA,94107,37.777803000000006,-122.39248899999998,+14152790624,94107,1
1739,10131,CYBELLE'S FRONT ROOM,1385 09TH AVE ,San Francisco,CA,94122,37.758941,-122.48591,+14156658088,94122,2
